scrub	user_id	name	screen_name	location	description	url	protected	followers_count	friends_count	listed_count	created_at	favourites_count	utc_offset	time_zone	geo_enabled	verified	statuses_count	lang	contributors_enabled	is_translator	is_translation_enabled	profile_background_color	profile_background_image_url	profile_background_image_url_https	profile_background_tile	profile_image_url	profile_image_url_https	profile_banner_url	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	has_extended_profile	default_profile	default_profile_image	following	follow_request_sent	notifications	translator_type	n	prop
0	1917731	The Hill	thehill	Washington, DC	The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.	http://t.co/t414UtTRv4	FALSE	4213671	288	28347	3/22/07 18:15	10			FALSE	TRUE	903122		FALSE	FALSE	FALSE	9AE4E8	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	TRUE	http://pbs.twimg.com/profile_images/907330975587336193/tw7JPE5v_normal.jpg	https://pbs.twimg.com/profile_images/907330975587336193/tw7JPE5v_normal.jpg	https://pbs.twimg.com/profile_banners/1917731/1434034905	FF0021	ADADAA	EBEBEB	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	78	0.176470588
0	16664681	Los Angeles Times	latimes	El Segundo, CA	Covering the world with a West Coast perspective. Subscribe now: https://t.co/6Kr8lqVIMd  Write to us: letters@latimes.com	https://t.co/WeffKZ2O0l	FALSE	3799036	7056	34559	10/9/08 11:07	3045			TRUE	TRUE	366374		FALSE	FALSE	FALSE	FFFFFF	http://abs.twimg.com/images/themes/theme16/bg.gif	https://abs.twimg.com/images/themes/theme16/bg.gif	FALSE	http://pbs.twimg.com/profile_images/1372216202819346434/v6Qz0D8h_normal.jpg	https://pbs.twimg.com/profile_images/1372216202819346434/v6Qz0D8h_normal.jpg	https://pbs.twimg.com/profile_banners/16664681/1609354452	9999	FFFFFF	EFEFEF	615F61	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	77	0.174208145
0	14511951	HuffPost	HuffPost	""	At HuffPost, we put people first. We believe that real life is news, and news is personal. Read more: https://t.co/yRpf6zNyOL	https://t.co/DLXRSufyhx	FALSE	11354720	5600	82109	4/24/08 14:07	1145			TRUE	TRUE	582945		FALSE	FALSE	TRUE	2E7060	http://abs.twimg.com/images/themes/theme3/bg.gif	https://abs.twimg.com/images/themes/theme3/bg.gif	FALSE	http://pbs.twimg.com/profile_images/1295829554225795072/_Ph3zAnF_normal.jpg	https://pbs.twimg.com/profile_images/1295829554225795072/_Ph3zAnF_normal.jpg	https://pbs.twimg.com/profile_banners/14511951/1572817597	0DBE98	FFFFFF	E3E2DE	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	76	0.171945701
0	15754281	USA TODAY	USATODAY	USA TODAY HQ, McLean, Va.	The latest news and most interesting stories from USA TODAY. News that's meant to be shared.	http://t.co/7xDl0vVHSt	FALSE	4375238	881	35921	8/6/08 19:55	2752			FALSE	TRUE	354049		FALSE	FALSE	FALSE	0092D0	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/924991591642796032/v90LrlR__normal.jpg	https://pbs.twimg.com/profile_images/924991591642796032/v90LrlR__normal.jpg	https://pbs.twimg.com/profile_banners/15754281/1509370165	0000FF	FFFFFF	FFFFFF	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	76	0.171945701
0	4970411	Al Jazeera English	AJEnglish	Doha, Qatar	Hear the human story and join the discussion. We go beyond cold facts and bring to light what really matters. For breaking news alerts, follow @AJENews.	https://t.co/D38RZjLnhI	FALSE	6966619	235	53507	4/17/07 8:23	8368			TRUE	TRUE	283857		FALSE	FALSE	TRUE	FFFFFF	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	TRUE	http://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg	https://pbs.twimg.com/profile_images/1190503555901394944/T4qowO0X_normal.jpg	https://pbs.twimg.com/profile_banners/4970411/1617188366	234D8C	FFFFFF	DDDDDD	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	73	0.165158371
0	34713362	Bloomberg	business	New York and the World	The first word in business news.	http://t.co/YFISwy1upH	FALSE	7408571	1339	62309	4/23/09 20:05	1810			FALSE	TRUE	698928		FALSE	FALSE	TRUE	101112	http://abs.twimg.com/images/themes/theme9/bg.gif	https://abs.twimg.com/images/themes/theme9/bg.gif	TRUE	http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg	https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg	https://pbs.twimg.com/profile_banners/34713362/1503349279	3B94D9	DADADA	EEEEEE	666666	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	73	0.165158371
0	13850422	CNN Politics	CNNPolitics	Washington, DC	Political news, campaign stories and Washington coverage from CNN Politics.	https://t.co/KWFMkrEjdY	FALSE	4144715	344	21117	2/23/08 3:12	4			FALSE	TRUE	204014		FALSE	FALSE	FALSE	100F14	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	TRUE	http://pbs.twimg.com/profile_images/918899077168934912/NrRRE0_b_normal.jpg	https://pbs.twimg.com/profile_images/918899077168934912/NrRRE0_b_normal.jpg	https://pbs.twimg.com/profile_banners/13850422/1605728394	0000FF	FFFFFF	F1F5E7	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	69	0.156108597
0	20402945	CNBC	CNBC	Englewood Cliffs, NJ	First in business worldwide.	https://t.co/fdcFKDtOzb	FALSE	4213760	848	35578	2/9/09 0:03	641			TRUE	TRUE	438590		FALSE	FALSE	FALSE	0D181F	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/1317082585382735874/DBEM-rWK_normal.png	https://pbs.twimg.com/profile_images/1317082585382735874/DBEM-rWK_normal.png	https://pbs.twimg.com/profile_banners/20402945/1601925989	2D648A	FFFFFF	EAEBEA	333333	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	68	0.153846154
0	7587032	Sky News	SkyNews	London, UK	"We take you to the heart of the stories that shape our world. 

For breaking news, follow @SkyNewsBreak"	https://t.co/SnOv0usOtw	FALSE	7195520	25	27814	7/19/07 14:42	1			FALSE	TRUE	471780		FALSE	FALSE	TRUE	0	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/1400331605974077442/kelepCgF_normal.jpg	https://pbs.twimg.com/profile_images/1400331605974077442/kelepCgF_normal.jpg	https://pbs.twimg.com/profile_banners/7587032/1622700167	385FAC	0	EDEDED	333333	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	67	0.15158371
0	91478624	Forbes	Forbes	New York, NY	Official account of Forbes, the world’s leading voice for entrepreneurial success and free enterprise, and home to breaking news, business, money and more.	http://t.co/KH6EtekF5q	FALSE	16934844	5171	59978	11/21/09 2:09	10203			TRUE	TRUE	308360		FALSE	FALSE	TRUE	72250	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/1106672424605630465/IC9ipKIt_normal.png	https://pbs.twimg.com/profile_images/1106672424605630465/IC9ipKIt_normal.png	https://pbs.twimg.com/profile_banners/91478624/1619144625	72250	CCCCCC	F7F7F7	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	67	0.15158371
0	788524	Guardian news	guardiannews	""	The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/KXycIPGfHd	https://t.co/PJxUC0RWyr	FALSE	3574294	1236	33985	2/22/07 12:32	12			TRUE	TRUE	275257		FALSE	FALSE	FALSE	FFFFFF	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/1061915596328263680/EcBjYl5z_normal.jpg	https://pbs.twimg.com/profile_images/1061915596328263680/EcBjYl5z_normal.jpg	https://pbs.twimg.com/profile_banners/788524/1542015319	5789	FFFFFF	CAE3F3	333333	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	67	0.15158371
0	16973333	The Independent	Independent	London, England	News, comment and features from The Independent. Try an ad-free experience with access to premium articles with our app: https://t.co/3cP3AmmEDy	https://t.co/gZeS7qlNx6	FALSE	3568427	640	25170	10/26/08 0:00	54			FALSE	TRUE	1146380		FALSE	FALSE	TRUE	EBEBEB	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	TRUE	http://pbs.twimg.com/profile_images/1410564543361716226/gfgxZ-kN_normal.jpg	https://pbs.twimg.com/profile_images/1410564543361716226/gfgxZ-kN_normal.jpg	https://pbs.twimg.com/profile_banners/16973333/1610959834	FC051A	FFFFFF	FFFFFF	333333	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	66	0.149321267
0	14677919	The New Yorker	NewYorker	New York, NY	Unparalleled reporting and commentary on politics and culture, plus humor and cartoons, fiction and poetry, reviews, and criticism.	https://t.co/RLTwD4X3RQ	FALSE	8959898	383	63996	5/6/08 19:36	1985			TRUE	TRUE	125551		FALSE	FALSE	TRUE	9AE4E8	http://abs.twimg.com/images/themes/theme16/bg.gif	https://abs.twimg.com/images/themes/theme16/bg.gif	FALSE	http://pbs.twimg.com/profile_images/1226890596280885248/qdLQ8M7i_normal.png	https://pbs.twimg.com/profile_images/1226890596280885248/qdLQ8M7i_normal.png	https://pbs.twimg.com/profile_banners/14677919/1581364143	0084B4	BDDCAD	DDFFCC	333333	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	none	63	0.142533937
0	612473	BBC News (UK)	BBCNews	London	News, features and analysis. For world news, follow @BBCWorld. Breaking news, follow @BBCBreaking. Latest sport news @BBCSport. Our Instagram: BBCNews	https://t.co/vBzl7LNCCQ	FALSE	12439071	93	45922	1/8/07 8:05	45			TRUE	TRUE	460518		FALSE	FALSE	TRUE	FFFFFF	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	FALSE	http://pbs.twimg.com/profile_images/1150718511129477120/2N_GW7HR_normal.png	https://pbs.twimg.com/profile_images/1150718511129477120/2N_GW7HR_normal.png	https://pbs.twimg.com/profile_banners/612473/1621582368	1F527B	FFFFFF	FFFFFF	5A5A5A	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	57	0.128959276
0	6017542	Breaking News	BreakingNews	NYC, LA, London	""	https://t.co/yjD4mOeepa	FALSE	9636944	547	84378	5/13/07 23:06	6			TRUE	TRUE	106528		FALSE	FALSE	TRUE	EEEEEE	http://abs.twimg.com/images/themes/theme7/bg.gif	https://abs.twimg.com/images/themes/theme7/bg.gif	FALSE	http://pbs.twimg.com/profile_images/1108430392267280389/ufmFwzIn_normal.png	https://pbs.twimg.com/profile_images/1108430392267280389/ufmFwzIn_normal.png	https://pbs.twimg.com/profile_banners/6017542/1595006261	CC0000	FFFFFF	F3F3F3	333333	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	regular	55	0.124434389
